Source,Target,Weight
SCHELLENBERG S,EGAN A,1
SCHWITZGEBEL E,EGAN G,1
TALLON A,EGAN H,1
DE J P,EGBERT M,1
FROESE T,EGBERT M,1
BINGHAM C,EGEAKUEHNE D,1
HEELAN P,EGER M,1
VALLOR S,EGER M,1
YABLOKOV A,EGERTON F,1
SEUREN P,EGGER V,1
GANSON T,EGLY R,1
PEREIRA F,EGLY R,1
WRIGHT B,EGLY R,1
NAZAROVA O,EHLEN P,1
ANGUS I,EHRENFELS C,1
BOI L,EHRENFELS C,1
MELLE U,EHRENFELS C,1
CHEMERO A,EHRENFELS M,1
KIDD I,EHRENREICH B,1
KRISTJANSSON K,EHRENREICH B,1
OVERVOLD G,EHRENREICH B,1
SVENAEUS F,EHRENREICH B,1
TALIA W,EHRENREICH B,1
CALI C,EHRENSTEIN W,1
SCHREYACH M,EHRENZWEIG A,1
BUCHHEIM T,EHRHARDT W,1
CRISTIN R,EHRHARDT W,1
DUQUE C,EHRL G,1
SALTER M,EHRLICH E,1
SHOKHIN V,EHRLICH J,1
STERNAD C,EHRLICH P,1
CARRUTHERS G,EHRSSON H,1
SCHMID H,EHRSSON H,1
SLATMAN J,EHRSSON H,1
BYKOV E,EIBEN C,1
ROESNER M,EIBL H,1
ARGUELLES-FERNANDEZ G,EIBL K,1
GREENWOOD J,EIBLEIBESFELDT I,1
ELLIS M,EICHENBAUM L,1
KLYUKANOV I,EICHERCATT C,1
GOICOCHEA D,EIFF L,1
RUIZ-MIRAZO K,EIGEN M,1
MASI F,EIGIER G,1
COLONNELLO P,EIGLER G,1
GHIGI N,EIGLER G,1
FUCHS T,EILAN N,1
HENRIKSEN M,EILAN N,1
LEON F,EILAN N,1
SCHWENKLER J,EILAN N,1
SKIRKE C,EILAN N,1
SZANTO T,EILAN N,1
URBAN P,EILAN N,1
WONG H,EILAN N,2
MORRIS M,EILAND H,1
VASSILIOU K,EILAND H,1
BENOIST J,EILENBERG S,1
DI B E,EIMAS P,1
O'CALLAGHAN C,EIMAS P,1
BOI L,EIMER M,1
JENNINGS C,EIMER M,1
SHEETS-JOHNSTONE M,EIMERL S,1
ALVES P,EINSTEIN A,1
FEIST R,EINSTEIN A,1
FREYDBERG B,EINSTEIN A,1
GRELLAND H,EINSTEIN A,1
HARADA M,EINSTEIN A,1
HEELAN P,EINSTEIN A,1
KARPENKO I,EINSTEIN A,1
KIM H,EINSTEIN A,1
PETKOVIC T,EINSTEIN A,1
ROBINSON H,EINSTEIN A,1
WESTPHAL K,EINSTEIN A,1
MEJIA L,EIRE A,1
PERAK B,EISEN A,1
ZAHAVI D,EISENBERG N,1
CHOLBI M,EISENBRUCH M,1
MILDENBERG A,EISENMAN S,1
BLOND L,EISENSTADT O,1
BRATU H,EISENSTEIN,1
GERASIMOVA I,EISENSTEIN S,1
REDFIELD J,EISENSTEIN S,1
RODRIGO P,EISENSTEIN S,3
SHILINA-CONTE T,EISENSTEIN S,1
SINNERBRINK R,EISENSTEIN S,1
COLONNELLO P,EISING H,1
DUFFEROVA A,EISLER R,1
HELD L,EISLER R,1
KOHAK E,EISLER R,1
TOLLEY C,EISLER R,1
COLONNELLO P,EISSLER K,1
HAMM J,EISSLER K,1
OGAWA T,EJIMA E,1
QAUROONI D,EKBIA H,1
HELLIE B,EKLUND M,1
BARLASSINA L,EKMAN P,1
BLACKMAN R,EKMAN P,1
DELANCEY C,EKMAN P,1
DEPRAZ N,EKMAN P,1
GALLEGOS F,EKMAN P,1
JAGER C,EKMAN P,2
KRUEGER J,EKMAN P,1
PINEDA D,EKMAN P,1
POELLNER P,EKMAN P,1
SHEETS-JOHNSTONE M,EKMAN P,1
STUART S,EKMAN P,1
VANCE J,EKMAN P,1
DE W N,EKSTEINS M,1
GASPARYAN D,EKSTROM L,1
ENGELLAND C,EL G,1
RICHARDS B,ELAINE S,1
DAVILA M,ELBERFELD R,1
KIM H,ELBERFELD R,1
KOUBOVA A,ELBERFELD R,1
MARCHAL K,ELBERFELD R,1
STENGER G,ELBERFELD R,1
BEHNKE E,ELBIZRI N,1
SWAZO N,ELBIZRI N,1
ELBOURNE P,ELBOURNE P,1
LOHMAR D,ELD K,1
GALLEGOS F,ELDAR E,1
RUSSON J,ELDER C,1
SCHWITZGEBEL E,ELDER C,1
SMITH S,ELDON S,1
AISEMBERG G,ELDRIDGE M,1
ELDRIDGE P,ELDRIDGE P,2
SPIEGEL G,ELEY G,1
DE P V,ELEY L,3
KISIEL T,ELEY L,1
KOCHLER H,ELEY L,1
LERNER R,ELEY L,1
MAJOLINO C,ELEY L,1
WELTON D,ELEY L,1
SEUREN P,ELFFERSVAN K,1
BROGAARD B,ELGIN C,1
GALLEGOS F,ELGIN C,1
PRITCHARD D,ELGIN C,1
WILKENFELD D,ELGIN C,1
WESTPHAL K,ELGIN K,1
ARZY S,ELIADE M,1
COZMA C,ELIADE M,1
DAVENPORT J,ELIADE M,1
DE M KACG,ELIADE M,1
HRDINSKA A,ELIADE M,1
ICHIN K,ELIADE M,1
KROLICK S,ELIADE M,1
LUH J,ELIADE M,1
MARCUS J,ELIADE M,1
MORLEY J,ELIADE M,1
PERAK B,ELIADE M,2
RASMUSSEN D,ELIADE M,1
ROBERT J,ELIADE M,1
SHCHUKIN V,ELIADE M,1
ULATE E,ELIADE M,1
DONSKIS L,ELIAS N,1
MORAN D,ELIAS N,1
RABA M,ELIAS N,1
GRUSH R,ELIASMITH C,1
JARAN F,ELIE H,1
RENAUDIE P,ELIE H,1
VIOULAC J,ELIE H,1
THROOP C,ELINOR O,1
CLARK T,ELIOT G,1
HEFFERNAN G,ELIOT G,1
HART K,ELIOT T,1
HEIDEGGEM,ELIOT T,1
JACQUES W,ELIOT T,1
WRATHALL M,ELIOT T,1
POZZI A,ELISABETH F,1
MARTINEZ D,ELK B,1
DEPRAZ N,ELKAIM M,2
JACQUETTE D,ELKINS J,1
MARCHAL K,ELKINS J,1
MOLDENHAUER B,ELKINS J,1
VYDROVA J,ELKINS J,1
CONILL-SANCHO J,ELLACURIA I,1
MORRIS D,ELLARD C,1
BASSO E,ELLENBERGER H,2
CHIEREGHIN F,ELLENBERGER H,1
SASS L,ELLENBERGER H,1
WIGGINS O,ELLENBERGER H,1
LOZANO A,ELLIOT A,1
MANGAN B,ELLIOT T,1
ALDEA A,ELLIOTT B,2
HUANG W,ELLIOTT B,1
ONATE A,ELLIOTT B,1
SABOLIUS K,ELLIOTT B,1
HAWTHORNE S,ELLIOTT C,1
NENON T,ELLIOTT C,1
RATCLIFFE M,ELLIOTT C,1
SVENAEUS F,ELLIOTT C,1
VAN D SCHYFF D,ELLIOTT D,1
GIERSCH A,ELLIOTT M,1
GOZZANO S,ELLIS B,1
LAHBIB O,ELLIS B,1
WOOD J,ELLIS B,1
KOVAC S,ELLIS G,1
TYLER C,ELLIS G,1
CELY F,ELLIS H,1
WISE N,ELLIS H,2
YOUNG G,ELLIS H,2
RAVIV O,ELLIS J,1
ELLIS M,ELLIS M,1
BOWER M,ELLIS R,1
GOGUEN J,ELLIS R,1
SELINGER E,ELLIS R,1
BOI L,ELLIS W,1
MCGUIRK J,ELLIS W,1
QAUROONI D,ELLISHILL C,1
HEADLEY C,ELLISON R,1
DRUMMOND J,ELLISTON F,1
CLARK T,ELLMANN R,1
BARLASSINA L,ELLSWORTH P,1
PINEDA D,ELLSWORTH P,1
POTT H,ELLSWORTH P,1
STACK G,ELLSWORTH P,1
FEENBERG A,ELLUL J,1
HUI Y,ELLUL J,1
MARSH J,ELLUL J,1
SURANSKY V,ELLUL J,1
LLOYD D,ELMAN J,1
TANI J,ELMAN J,1
PALEY J,ELMIR R,1
GALLEGOS F,ELPIDOROU A,1
INVERSO H,ELPIDOROU A,1
IONEL L,ELPIDOROU A,1
ZOCCHI E,ELPIDOROU A,1
STOKES P,ELROD J,2
BLASI G,ELSAESSER T,1
MOLDENHAUER B,ELSAESSER T,1
SHILINA-CONTE T,ELSAESSER T,1
RUIZ-MIRAZO K,ELSASSER W,1
RENAUDIE P,ELSENHANS T,1
SCHOLZ S,ELSHTAIN J,2
FERRAN I,ELSTER J,2
FURNER J,ELSTER J,1
KEREN A,ELSTER J,1
LANDWEER H,ELSTER J,1
MACLAREN K,ELSTER J,1
RADDEN J,ELSTER J,1
TYLER C,ELSTER J,1
YABLOKOV A,ELTON C,1
SHARF R,ELTSCHINGER V,1
FROST C,ELUVATHINGAL T,1
MORAN D,ELVETON R,1
ZIRION A,ELVETON R,1
SASS L,ELVEVAG B,1
ZAHAVI D,ELVINAS E,1
MARCUS J,ELWES R,1
SEEMAN D,ELYASHIV R,1
STERLICIII P,EM,1
BLOSSER P,EMAD P,1
DOTY S,EMAD P,1
FLAY J,EMAD P,1
LOHT S,EMAD P,1
PARK B,EMAD P,1
POWELL J,EMAD P,1
SCHALOW F,EMAD P,2
STAEHLER T,EMAD P,1
TRAYLOR A,EMAD P,1
WITHY K,EMAD P,1
KLYUKANOV I,EMANUEL R,1
TRAKAKIS N,EMANUEL S,1
ARVIDSON P,EMBREE L,2
CAPEK J,EMBREE L,1
CHEUNG C,EMBREE L,1
COPOERU I,EMBREE L,1
CROWELL S,EMBREE L,1
DIREK Z,EMBREE L,1
EDIE J,EMBREE L,1
EMBREE L,EMBREE L,9
GALETTI D,EMBREE L,1
GROS A,EMBREE L,1
HEINAMAA S,EMBREE L,1
KRIEGEL U,EMBREE L,1
LEE N,EMBREE L,1
MADARY M,EMBREE L,1
MCCARTHY J,EMBREE L,1
MISHARA A,EMBREE L,1
MISKIEWICZ W,EMBREE L,1
NENON T,EMBREE L,1
QUEROL F,EMBREE L,1
RABANAQUE L,EMBREE L,2
RINOFNER-KREIDL S,EMBREE L,1
SCHIEMANN G,EMBREE L,1
SHEREDOS B,EMBREE L,1
SMITH D,EMBREE L,1
STEINBOCK A,EMBREE L,1
TOADVINE T,EMBREE L,1
URBAN P,EMBREE L,2
VIIK T,EMBREE L,1
VILJOEN M,EMBREE L,1
WERTZ F,EMBREE L,1
WILLIAMS H,EMBREE L,1
YOSHIMI J,EMBREE L,1
WALDENFELS B,EMDE R,1
BEYERS C,EMERSON C,1
CORRINGTON R,EMERSON R,1
SALLIS J,EMERSON R,1
MCWEENY J,EMERY M,1
JURGENS U,EMERY N,1
DALISSIER M,EMMANUEL D AUBERT,1
GRATTON P,EMMANUEL L,2
OLIVARES C,EMMANUEL L,1
PROLE D,EMMANUEL L,1
ZHU G,EMMANUEL L,1
BLAUBERG I,EMMANYUEL L,1
ALROE H,EMMECHE C,1
OLTEANU A,EMMECHE C,1
RUIZ-MIRAZO K,EMMECHE C,1
ANSELL-PEARSON K,EMMET D,1
CHOLBI M,EMMET D,1
NATANSON M,EMMET D,1
SEUREN P,EMMET O,1
KELLY M,EMPIRICUS S,1
WESTPHAL K,EMPIRICUS S,1
SEEBOHM T,EMRICH H,1
AINBINDER B,EMUNDTS D,1
EMUNDTS D,EMUNDTS D,1
ROHRBACH A,EN V,1
GRUNBAUM T,ENC B,1
STUCHLIK J,ENC B,1
ENCHEV K,ENCHEV K,1
TAIPALE J,ENCKELL H,1
MARBACH E,ENCYCLOPAEDIA B,1
ERIKSEN T,ENDEAN A,1
TYLER C,ENDEL N,1
GIBBS P,ENDERS J,2
CAMILLERI S,ENDERS M,1
DEMICHIEL Y,ENDICOTT T,1
GINNOBILI S,ENDLER J,2
GORTZEN R,ENDRES J,1
GROS A,ENDRESS M,1
MORAN D,ENDRESS M,1
SCHIEMANN G,ENDRESS M,1
RUIZ-MIRAZO K,ENDY D,1
BHUSHAN N,ENG D,1
PACHERIE E,ENGBERT K,1
BERKOVICH-OHANA A,ENGEL A,1
BIZZARI V,ENGEL A,2
GALLAGHER S,ENGEL A,1
LLOYD D,ENGEL A,1
ERIKSEN T,ENGEL G,1
GRACE V,ENGEL G,1
LIMA D,ENGEL G,1
DECLERCK G,ENGEL P,1
KECK F,ENGEL P,1
GIER N,ENGEL S,1
HERBERT G,ENGEL S,1
SPAULDING S,ENGELBERT M,1
SEIFERT J,ENGELHARDT H,2
NEAMTU M,ENGELHARDT J H,1
MORAN D,ENGELHARDT P,1
DELAY S,ENGELHARDT T,1
ENGELLAND C,ENGELLAND C,3
SINGH B,ENGELMANN H,1
DEPRAZ N,ENGELS F,1
FORSTER W,ENGELS F,1
MAIN E,ENGELS F,1
MIETTINEN T,ENGELS F,1
RASKIN H,ENGELS F,1
SEBA J,ENGELS F,1
WOELERT P,ENGELS F,1
REDFIELD J,ENGELS O,1
LEGG C,ENGELTIERCELIN C,1
SVENAEUS F,ENGEN H,1
NUNEZ I,ENGESTROM Y,1
EVINK E,ENGFER H,1
AKKERMAN A,ENGLANDER E,1
SEEMAN D,ENGLARD I,1
SHARF R,ENGLE A,1
BERNINGER A,ENGLEBERT J,1
CORMANN G,ENGLEBERT J,1
ROTHBERG D,ENGLER J,1
BOURDEAU M,ENGLISCH J,1
DWYER D,ENGLISH J,1
FORESTIER F,ENGLISH J,1
MISKIEWICZ W,ENGLISH J,1
RENAUDIE P,ENGLISH J,1
ROUBACH M,ENGLISH J,1
VIOULAC J,ENGLISH J,1
MICALI S,ENGLISH O,1
GIBBS P,ENGLUND T,1
REYNOLDS J,ENGSTER D,1
NOVELLA E,ENGSTROM E,1
BERKOVICH-OHANA A,ENGSTROM M,1
MCKINNEY T,ENGSTROM S,1
SUMMA M,ENNEN E,1
ENNIS P,ENNIS P,1
MORRIS M,ENNS J,1
GALLEGOS F,ENNS M,1
MEIJER M,ENOCH D,1
POTRC M,ENOCH D,1
BOI L,ENRIQUES F,1
HAHNEL M,ENTHOVEN R,1
HOHWY J,ENTICOTT P,1
VARGA P,ENYVVARI J,1
TIMMERMANS B,ENZYKLOPADIE P,1
CAREL H,EPICTETUS,1
GRAVER M,EPICTETUS,1
KIDD I,EPICTETUS,1
LUFT S,EPICTETUS,1
SKILLEN A,EPICTETUS,1
SABOLIUS K,EPICURUS,1
KRUEGER J,EPLEY N,1
NEDELEA J,EPPE P,1
GLASBERG R,EPPERSON A,1
MACLAREN K,EPPLER M,1
TULCHINSKII G,EPSHTEIN M,2
ADAIR S,EPSTEIN B,1
DOLEZAL L,EPSTEIN J,1
LAVAZZA A,EPSTEIN R,1
TYLER C,EPSTEIN R,1
CRIPPEN M,EPSTEIN S,1
FEENBERG A,EPSTEIN S,1
SEBASTIAN M,EPSTEIN S,1
CALI C,EPSTEIN W,1
BRATU H,EQUICOLA M,1
SEBASTIAN M,ERANA A,1
DESPLAND M,ERASME,1
GIBBS P,ERAUT M,1
VECCHIO M,ERBANI F,1
BEYERS C,ERDINASTVULCAN D,1
SCHUHMANN K,ERDMANN B,2
SHI W,ERDMANN B,1
VARGA P,ERDMANN B,1
ROTENSTREICH N,ERDMANN J,2
SCHUHMANN K,ERDMANN J,1
PAINTER R,ERDRICH L,1
KURILOVICH I,EREMITA V,1
GENIUSAS S,ERFANI F,1
ALLOA E,ERIBON D,1
BASSO E,ERIBON D,1
FLYNN T,ERIBON D,1
MCQUILLAN J,ERIBON D,1
NOVELLA E,ERIBON D,1
SANTUCCI A,ERIBON D,2
SASS L,ERIBON D,1
GRICOSKI T,ERICH P,1
HAMM J,ERICKSON M,1
BAIASU R,ERICKSON S,1
GIER N,ERICKSON S,2
NAHMIAS E,ERICSSON A,2
BITBOL M,ERICSSON K,1
BUSKELL A,ERICSSON K,1
HORGAN T,ERICSSON K,1
ILUNDAIN-AGURRUZA J,ERICSSON K,1
OVERGAARD M,ERICSSON K,1
SCHWITZGEBEL E,ERICSSON K,2
SHEVLIN H,ERICSSON K,1
TONER J,ERICSSON K,2
SPEAKS J,ERIKSEN B,1
ARVIDSON P,ERIKSEN C,1
TONER J,ERIKSEN J,1
ERIKSEN T,ERIKSEN T,1
EECKE W,ERIKSON,1
LACEY J,ERIKSON E,1
LUH J,ERIKSON E,1
MAHFOUD M,ERIKSON E,1
MARTINEZ D,ERIKSON E,1
YOUNG I,ERIKSON E,2
WILTSCHE H,ERIKSSON J,1
KOZYREVA A,ERINNEM F,1
BARANOVA J,ERJAVEC A,1
LUFT S,ERLER M,1
BURTE D,ERLICH E,1
CONDE F,ERLING E,1
GRITTEN A,ERLMANN V,1
PALEY J,ERNERSSON A,1
NUNEZ I,ERNEST P,1
MARTINI R,ERNILDO S,1
SEMCHUK Y,ERNST C,1
BRATU H,ERNST M,1
EARLE W,ERNST M,1
STUNKEL K,ERNST P,1
DAUJOTYTE-PAKERIENE V,ERRIDA J,1
GEORGIOU A,ERRIKSEN C,1
MARBACH E,ERSTE P,1
SCHUHMANN K,ERSTE P,1
DUQUE C,ERSTE P KANTGESELLSCHAFT,1
KUHN R,ERTH E,1
DEBLASIO A,ESAKOV V,1
BRIER S,ESBJORNHARGENS S,1
STEWART J,ESCARAFFEL F,1
PETITOT J,ESCHENBACH C,1
GIBBS P,ESCOBAR M,1
VALLEGA A,ESCOBAR T,1
HEBERT G,ESCOUBAS E,1
LAFAYE C,ESCOUBAS E,1
LIPTAK M,ESCOUBAS E,1
LORIES D,ESCOUBAS E,1
LUFT S,ESCOUBAS E,1
MAGGINI G,ESCOUBAS E,1
MALET P,ESCOUBAS E,1
MONSEU N,ESCOUBAS E,1
PERIUS C,ESCOUBAS E,1
PRADELLE D,ESCOUBAS E,1
VIOULAC J,ESCOUBAS E,1
VYDROVA J,ESCOUBAS E,1
CHILLON J,ESCUDERO A,1
CALABRESSE C,ESCUDERO J,1
LLORENTE J,ESCUDERO J,1
PERINAN J,ESCUDERO J,1
ROPERO N,ESCUDERO J,1
SANTOS B,ESCUDERO J,1
ZOCCHI E,ESCUDERO J,1
BERTRAM G,ESFELD M,1
FINN V,ESHBI U,1
DUQUE C,ESPAGNE M,1
URZUA G,ESPARZA G,1
SCHWITZGEBEL E,ESPINAS A,1
DE C JM,ESPINOLA M DE OLIVEIRA,1
GUSTAFSSON J,ESPINOZA N,1
ESPOSITO C,ESPOSITIO C,1
ADRIAN J,ESPOSITO C,1
BARIZZA A,ESPOSITO C,1
BESOLI S,ESPOSITO C,1
BROSOVA N,ESPOSITO C,1
CALABRESSE C,ESPOSITO C,1
ESPOSITO C,ESPOSITO C,1
SANTOS B,ESPOSITO C,1
ZOCCHI E,ESPOSITO C,1
LAUER C,ESPOSITO J,1
HALL M,ESPOSITO R,2
LYSEMOSE K,ESPOSITO R,1
MAZZARELLA E,ESPOSITO R,1
MURRAY S,ESPOSITO R,1
NAKHUTSRISHVILI L,ESPOSITO R,1
VECA S,ESPOSITO R,1
VERGANI M,ESPOSITO R,1
COLONNELLO P,ESQUENAZI J,1
HENRIKSEN M,ESQUIROL E,1
JUSTE O,ESQUIROL J,1
MEANA D,ESQUIROL J,2
RABALLO A,ESQUIROL J,1
RODRIGUEZ I,ESQUIROL J,1
SHANON B,ESQUIROL J,1
COECKELBERGH M,ESS C,1
MARION J,ESSAIS N,1
HACKETT J,ESSAYS I,1
MONK R,ESSAYS O PHILOSOPHY OF JAAKKO HINTIKKALLA,1
LIEBSCH B,ESSBACH W,1
CONWAY M,ESSER D,1
MATHISON J,ESSER M,1
HERRERA H,ESTA F HUS,1
FARENNIKOVA A,ESTERMAN M,1
BEAUVAIS C,ESW,1
DIERCKXSENS G,ETHELL L,1
PASQUINELLI E,ETHICNET,1
KOHAK E,ETIKA L,1
TULCHINSKII G,ETKIND A,2
BEN P H,ETTINGER B,1
D'ADDELFIO G,ETTLING D,1
BECKMANN-ZOLLER B,ETTLINGER M,1
SCHUHMANN K,ETTLINGER M,1
DAHL E,ETZKORN G,1
HARDING B,ETZKORN G,1
CERNY J,EUBEN J,1
REID H,EUBEN J,1
REID H,EUBEN P,1
ADRIAANSE H,EUCKEN R,1
RUKGABER M,EUCKEN R,1
OKSALA J,EUCKEN W,1
WOELERT P,EUCLID,1
ZEILER K,EUGENIDES J,1
BRIER S,EUGUBINUS A,1
KVASZ L,EUKLEIDES,1
REID H,EULAU H,1
SINGH B,EULAU H,1
GIBBS P,EUR U,1
BORS V,EURIPID,1
MANOUSSAKIS J,EURIPIDES,1
MCCOWN J,EURIPIDES,1
SHANNON D,EURIPIDES,1
GUZMAN C,EUSEBIO V,1
DEPRAZ N,EVAGRIUS P,2
JAMES S,EVANOFF R,1
BERGAMIN J,EVANS B,1
MURPHY D,EVANS C,1
PESSIN S,EVANS C,1
STOKES P,EVANS C,2
SKYRTACH V,EVANS D,1
ADAIR S,EVANS F,1
CROWTHER P,EVANS F,1
ECKSTRAND N,EVANS F,1
GARDNER S,EVANS F,1
HUGHES F,EVANS F,1
KOUKAL D,EVANS F,1
MILDENBERG A,EVANS F,1
VASTERLING V,EVANS F,1
ADAMS Z,EVANS G,1
BALLE J,EVANS G,1
BARBER M,EVANS G,1
BEATON M,EVANS G,1
BENBAJI H,EVANS G,1
BIMBENET E,EVANS G,1
BLACKMAN R,EVANS G,1
BOURGET D,EVANS G,1
BOWMAN B,EVANS G,2
BREWER B,EVANS G,1
CASCELLI M,EVANS G,1
CHRISLEY R,EVANS G,1
CROWTHER P,EVANS G,1
DE V F,EVANS G,1
DOKIC J,EVANS G,1
DWYER D,EVANS G,1
ERGINEL M,EVANS G,1
GUILLOT M,EVANS G,1
LANDY D,EVANS G,1
MAC C C,EVANS G,1
MASROUR F,EVANS G,1
MYIN E,EVANS G,1
NICKEL B,EVANS G,1
PITT D,EVANS G,1
POELLNER P,EVANS G,1
PROSSER S,EVANS G,1
REILAND I,EVANS G,1
SACCHI E,EVANS G,1
SCHELLENBERG S,EVANS G,3
SCHWENKLER J,EVANS G,1
SEEMANN A,EVANS G,1
TRIGG J,EVANS G,1
VANZAGO L,EVANS G,1
VOLTOLINI A,EVANS G,1
WESTPHAL K,EVANS G,1
CROWELL S,EVANS J,1
EVANS J,EVANS J,1
KATES J,EVANS J,3
KOUKAL D,EVANS J,1
LAWLOR L,EVANS J,3
LOHMAR D,EVANS J,1
SEBASTIAN M,EVANS J,2
VANDEPITTE M,EVANS J,1
LOHMAR D,EVANS J B D,1
SEBASTIAN M,EVANS J B T,1
GIBBS P,EVANS K,1
MCWEENY J,EVANS M,1
KILPINEN E,EVANS N,1
MARCHAL K,EVANS N,1
VICENTE A,EVANS N,1
ADAMS Z,EVANS R,1
JAGNOW R,EVANS R,1
SCHALLER K,EVANS R,1
HORENSTEIN A,EVANS S,1
STOKES P,EVANS S,1
KASTURIRANGAN R,EVANS V,1
MARTIN M,EVANS V,1
MATHISON J,EVANS V,1
PERAK B,EVANS V,1
THROOP C,EVANSPRITCHARD E,1
GRITTEN A,EVENS A,1
PORAT O,EVENS T,1
SCHELLENBERG S,EVERETT A,1
VOLTOLINI A,EVERETT A,2
LIVADAS S,EVERETT H,2
HENRIKSEN M,EVERITT N,1
HAILWOOD S,EVERNDEN N,1
JAMES S,EVERNDEN N,1
KOHAK E,EVERNDEN N,1
MAXCY D,EVERNDEN N,1
TOADVINE T,EVERNDEN N,1
THOMPSON E,EVINAS E,1
CHELSTROM E,EVINK E,1
NAZAROVA O,EVLAMPIEV I,1
ZHOK A,EVNINE S,1
KAMECKE G,EVOLUTION C,1
GLINKA H,EWALD F,1
HARTIMO M,EWALD W,2
MARSH J,EWEN O,1
GLASBERG R,EWEN S,1
MARSH J,EWEN S,2
HORGAN T,EWING A,1
PURCELL M,EXISTENCE E,1
STACK G,EXLINE R,1
HOERL C,EXNER S,1
JOLA C,EXNER S,1
HENRIKSEN M,EY E,1
BASSO E,EY H,2
BELZEAUX R,EY H,1
GONZALEZ J,EY H,1
LAROI F,EY H,1
SASS L,EY H,1
STANGHELLINI G,EY H,1
WIGGINS O,EY H,1
HARRIS E,EYERS T,1
MARTIN W,EYLER L,1
CONWAY M,EYPERNON T,1
SHEREDOS B,EYSENCK E,1
BRIEDIS M,EYSENCK H,1
STACK G,EYSENCK H,1
BORTOLOTTI L,EYSENCK M,1
ILUNDAIN-AGURRUZA J,EYSENCK M,1
SASS L,EYSTEINSSON A,1
OLIVIER A,EZE E,1
AL-SAJI A,EZEKIEL J,1
BLAUBERG I,EZHEGODNIK P,1
PORAT O,EZRA R,1
MARDER M,F P,1
CHIAPPE A,F V,1
FABBIANELLI F,FABBIANELLI F,1
LUFT S,FABBIANELLI F,1
SCHNELL A,FABBIANELLI F,1
VARGA P,FABBIANELLI F,1
SCHRIJVERS J,FABBRI L,1
KERSYTE N,FABBRI P,1
IBRI I,FABBRICHESI R,1
SANCHEZ C,FABER S,1
TALERO M,FABIO R,1
HINTERHOLZ B,FABRE M,1
DALISSIER M,FABRICE C,1
ADRIAN J,FABRIS A,1
BARIZZA A,FABRIS A,1
ESCUDERO J,FABRIS A,1
ESPOSITO C,FABRIS A,1
PEREGO V,FABRIS A,1
VYDROVA J,FABRITIUS H,1
BASSO E,FABRO C,1
PINNA S,FABRO C,1
SANTOS B,FABRO C,1
LABELLE G,FABRO R,1
CAMILLERI S,FABRY H,1
BARBA-KAY A,FACKENHEIM E,1
DENYS M,FACKENHEIM E,2
JENSEN K,FACKENHEIM E,1
NEWELL W,FACKENHEIM E,1
OKRENT M,FACKENHEIM E,1
WILLIAMS R,FACKENHEIM E,1
DUQUE C,FACULTAD D Y LETRAS DE LA UNIVERSIDAD CENTRAL,1
BIMBENET E,FADIGA L,1
JOLA C,FADIGA L,1
ROBINSON W,FADIGA L,1
SLORS M,FADIGA L,1
CASTRODEZA C,FAFLAK J,1
AKKERMAN A,FAGAN B,1
ARANGO A,FAGEN R,1
CHANG T,FAHEY T,1
SEBASTIAN M,FAHRENFORT J,2
TORRALBO A,FAINSTEIN L,1
SKYRTACH V,FAIRCLOUGH N,1
HART K,FAIRFIELD P,1
GLASBERG R,FAIRLIE H,1
VAN H JH,FAISAL A,1
DOTOV D,FAJEN B,1
QAUROONI D,FAJEN B,1
SOBOTKA M,FAJFR F,1
FALABRETTI E,FALABRETTI E,1
SMYTH B,FALASCAZAMPONI S,2
FERRER U,FALCIONI D,1
CHIEREGHIN F,FALCK R,1
FALCON L,FALCON L,1
KLAUSEN S,FALES E,1
LANIGAN R,FALES W,1
SCHUHMANN K,FALES W,1
BLAUBERG I,FALEV E,1
SAVIN A,FALEV E,1
MELANCON J,FALK B,2
KRIEGEL U,FALK W,1
ARNDT A,FALKE G,1
SANDKAULEN B,FALKE G,1
SVETLIC R,FALKE G,1
MCDERMOTT D,FALKENHAINER B,1
WRETZEL J,FALKENROTH J,1
HOERL C,FALKENSTEIN L,1
MCDANIEL K,FALKENSTEIN L,1
STONE D,FALKKRZESINSKI H,1
CHIEREGHIN F,FALKNER F,1
MCWEENY J,FALLAIZE E,1
HAWTHORNE S,FALLGATTER,1
COOKE E,FALLON A,1
FALOUE E,FALOUE E,1
DAHL E,FALQUE,1
DAHL E,FALQUE E,1
DEPRAZ N,FALQUE E,1
FALOUE E,FALQUE E,1
HARDY J,FALQUE E,1
KEARNEY R,FALQUE E,1
MALET P,FALQUE E,1
MEANA D,FALQUE E,1
ONISHI B,FALQUE E,1
RIVERA J,FALQUE E,1
ROGGERO J,FALQUE E,1
SANTOS B,FALQUE E,2
STAUDIGL M,FALQUE E,1
GRUNBAUM T,FALVEY K,1
SCHMID H,FALVEY K,1
SIMS C,FALZON C,1
CHEMERO A,FANCHER R,1
GODDE G,FANCHER R,1
AKKERMAN A,FANGER D,1
DE N D,FANIZZA F,1
CHANG T,FANNIN H,1
AL-SAJI A,FANON F,4
BENTOUHAMI H,FANON F,1
BERNASCONI R,FANON F,1
BLOND L,FANON F,1
BURWOOD S,FANON F,1
ECKSTRAND N,FANON F,1
ELLIS M,FANON F,1
GINES K,FANON F,1
HADREAS P,FANON F,1
HEINER B,FANON F,1
HOY D,FANON F,1
MCWEENY J,FANON F,1
NGO H,FANON F,1
PURTSCHERT P,FANON F,1
REDFIELD J,FANON F,1
