"Source","Target","Weight"
"GRATTAN-GUINNESS I","FIELD H"," 1"
"LLOYD D","FIELD H"," 1"
"SCHIFFER S","FIELD H"," 1"
"WOJTOWICZ K","FIELD H"," 1"
"ARGUELLES-FERNANDEZ G","FIGAL G"," 1"
"BLOK V","FIGAL G"," 1"
"CHIAPPE A","FIGAL G"," 1"
"CIBULKA J","FIGAL G"," 1"
"DALISSIER M","FIGAL G"," 1"
"DURD'OVIC M","FIGAL G"," 1"
"ENGELLAND C","FIGAL G"," 1"
"ESCUDERO J","FIGAL G"," 2"
"FIGAL G","FIGAL G"," 1"
"HERMS E","FIGAL G"," 1"
"JIN X","FIGAL G"," 1"
"KLEIN R","FIGAL G"," 1"
"KORTNER U","FIGAL G"," 1"
"MARINO S","FIGAL G"," 1"
"SAVIN A","FIGAL G"," 1"
"AISEMBERG G","FINDLAY J"," 1"
"ANGUS I","FINDLAY J"," 1"
"BESSEMANS C","FINDLAY J"," 1"
"BORS V","FINDLAY J"," 1"
"BRATU H","FINDLAY J"," 1"
"BRUDZINSKA J","FINDLAY J"," 1"
"BUCKLEY M","FINDLAY J"," 1"
"BYKOVA M","FINDLAY J"," 1"
"DELAY S","FINDLAY J"," 1"
"DENYS M","FINDLAY J"," 2"
"DWYER D","FINDLAY J"," 1"
"FLAVOUR F","FINDLAY J"," 1"
"FOSHAY R","FINDLAY J"," 1"
"GALLAGHER S","FINDLAY J"," 1"
"GIER N","FINDLAY J"," 1"
"HOFFHEIMER M","FINDLAY J"," 1"
"KISIEL T","FINDLAY J"," 1"
"LEVI A","FINDLAY J"," 1"
"LORIES D","FINDLAY J"," 1"
"MADARY M","FINDLAY J"," 1"
"MAKER W","FINDLAY J"," 1"
"MIKLOWITZ P","FINDLAY J"," 1"
"MORRIS M","FINDLAY J"," 1"
"NI L","FINDLAY J"," 1"
"OKRENT M","FINDLAY J"," 1"
"RAFTOPOULOS A","FINDLAY J"," 1"
"RUSSON J","FINDLAY J"," 1"
"SPIEGELBERG H","FINDLAY J"," 1"
"STEWARD J","FINDLAY J"," 1"
"STEWART J","FINDLAY J"," 1"
"TOADVINE T","FINDLAY J"," 1"
"VAN D LUFT E","FINDLAY J"," 1"
"ZAHAVI D","FINDLAY J"," 1"
"BEYER C","FINE K"," 1"
"CASARI E","FINE K"," 2"
"DE S D","FINE K"," 1"
"GALETTI D","FINE K"," 1"
"HAUSER K","FINE K"," 1"
"HOERL C","FINE K"," 1"
"RAMSTEAD M","FINE K"," 1"
"SCHELLENBERG S","FINE K"," 1"
"SCHIFFER S","FINE K"," 1"
"SMITH B","FINE K"," 1"
"AGGLETON S","FINK E"," 1"
"ALDEA A","FINK E"," 1"
"ALLOA E","FINK E"," 1"
"ARANDATORRES C","FINK E"," 1"
"ARGUELLES-FERNANDEZ G","FINK E"," 1"
"ASCARATE L","FINK E"," 1"
"BADGER L","FINK E"," 1"
"BANHAM G","FINK E"," 1"
"BARBER M","FINK E"," 1"
"BECKMANN-ZOLLER B","FINK E"," 1"
"BERTOLINI S","FINK E"," 1"
"BESOLI S","FINK E"," 1"
"BJORK U","FINK E"," 1"
"BLECHA I","FINK E"," 1"
"BOROBIA J","FINK E"," 1"
"BRUZINA R","FINK E"," 5"
"CABRERA C","FINK E"," 1"
"CAMILLERI S","FINK E"," 1"
"CAVALLARO M","FINK E"," 2"
"CERBONE D","FINK E"," 1"
"CHERNAVIN G","FINK E"," 1"
"CIBULKA J","FINK E"," 2"
"CORA G","FINK E"," 2"
"COSTELLOE T","FINK E"," 1"
"CRISTIN R","FINK E"," 1"
"CROWELL S","FINK E"," 2"
"DASTUR F","FINK E"," 2"
"DAVIDSON S","FINK E"," 1"
"DE N F","FINK E"," 1"
"DE P V","FINK E"," 2"
"DECLERCK G","FINK E"," 1"
"DEPRAZ N","FINK E"," 3"
"DETISTOVA A","FINK E"," 1"
"ELLISTON F","FINK E"," 1"
"FALCON L","FINK E"," 1"
"FEYAERTS J","FINK E"," 1"
"FORSTER W","FINK E"," 1"
"GARCIA E","FINK E"," 1"
"GARRIDO J","FINK E"," 1"
"GHANOTAKIS G","FINK E"," 1"
"GHITTI J","FINK E"," 1"
"GRONDIN V","FINK E"," 1"
"GRUNER S","FINK E"," 2"
"HART K","FINK E"," 1"
"HEINAMAA S","FINK E"," 2"
"HENRY M","FINK E"," 2"
"HIMANKA J","FINK E"," 2"
"HOGENOVA A","FINK E"," 1"
"HOPKINS B","FINK E"," 2"
"IJSSELING S","FINK E"," 1"
"JACOBS H","FINK E"," 1"
"JONKUS D","FINK E"," 1"
"KINGWELL M","FINK E"," 1"
"KISIEL T","FINK E"," 1"
"KOCHLER H","FINK E"," 1"
"LAHBIB O","FINK E"," 1"
"LAWLOR L","FINK E"," 1"
"LEASK I","FINK E"," 1"
"LELAND D","FINK E"," 1"
"LIBERATI N","FINK E"," 1"
"LIEBSCH B","FINK E"," 1"
"LORELLE P","FINK E"," 1"
"LORIES D","FINK E"," 1"
"LOZANO A","FINK E"," 1"
"LUFT S","FINK E"," 1"
"MARBACH E","FINK E"," 1"
"MASI F","FINK E"," 1"
"MCGUIRK J","FINK E"," 1"
"MOCKEL C","FINK E"," 1"
"MOHANTY J","FINK E"," 1"
"MORAN D","FINK E"," 4"
"NG C","FINK E"," 2"
"NIEL L","FINK E"," 1"
"NOVOTNY K","FINK E"," 2"
"ONATE A","FINK E"," 1"
"ORTH E","FINK E"," 1"
"OVERGAARD S","FINK E"," 1"
"OWEN I","FINK E"," 1"
"PERRI T","FINK E"," 1"
"PLANTE M","FINK E"," 1"
"PLOTKA W","FINK E"," 2"
"ROMANO C","FINK E"," 2"
"SAENZ M","FINK E"," 1"
"SAKAKIBARA T","FINK E"," 2"
"SASS L","FINK E"," 1"
"SAVIN A","FINK E"," 1"
"SCHUHMANN K","FINK E"," 2"
"SEPP H","FINK E"," 2"
"SERBAN C","FINK E"," 1"
"SERON D","FINK E"," 1"
"SHEETS-JOHNSTONE M","FINK E"," 3"
"SMYTH B","FINK E"," 5"
"SOBERANO R","FINK E"," 1"
"SRUBAR I","FINK E"," 1"
"STANCIU O","FINK E"," 1"
"STAUDIGL M","FINK E"," 1"
"STEINBOCK A","FINK E"," 1"
"STERNAD C","FINK E"," 1"
"STRASSER S","FINK E"," 1"
"SUMMA M","FINK E"," 1"
"SZEFTEL M","FINK E"," 1"
"TORRALBO A","FINK E"," 1"
"TRNKA J","FINK E"," 1"
"VAN D Z","FINK E"," 1"
"VANDEPITTE M","FINK E"," 1"
"WALDENFELS B","FINK E"," 1"
"WATSON S","FINK E"," 1"
"WHITMOYER K","FINK E"," 1"
"YAMPOLSKAYA A","FINK E"," 2"
"ZAHAVI D","FINK E"," 4"
"ZIPPEL N","FINK E"," 3"
"ZIRION A","FINK E"," 1"
"BERTOLINI S","FISCHER J"," 1"
"DEERY O","FISCHER J"," 1"
"DRISCOLL E","FISCHER J"," 1"
"GASPARYAN D","FISCHER J"," 1"
"KORTNER U","FISCHER J"," 1"
"SLORS M","FISCHER J"," 1"
"SRIPADA C","FISCHER J"," 3"
"VYDROVA J","FISCHER J"," 1"
"WALDENFELS B","FISCHER J"," 1"
"FRANCESCONI D","FISCHER K"," 1"
"GODDE G","FISCHER K"," 2"
"HOFFMANN T","FISCHER K"," 1"
"LANDERER C","FISCHER K"," 1"
"SOBOTKA M","FISCHER K"," 1"
"TREMBLAY F","FISCHER K"," 1"
"CALABRESSE C","FISCHER M"," 1"
"HEIM M","FISCHER M"," 1"
"IRWIN B","FISCHER M"," 1"
"KUHN R","FISCHER M"," 1"
"PERAK B","FISCHER M"," 1"
"SANTOS B","FISCHER M"," 1"
"WOELERT P","FISCHER M"," 1"
"BROWN M","FISETTE D"," 1"
"COURCIER J","FISETTE D"," 1"
"FERENCZ-FLATZ C","FISETTE D"," 1"
"GENIUSAS S","FISETTE D"," 2"
"JACOBS H","FISETTE D"," 1"
"LORELLE P","FISETTE D"," 1"
"PRADELLE D","FISETTE D"," 1"
"ST-LAURENT G","FISETTE D"," 1"
"ZINCQ A","FISETTE D"," 1"
"BATHO D","FISH W"," 1"
"BLOCK N","FISH W"," 1"
"CHASID A","FISH W"," 1"
"CHOMANSKI B","FISH W"," 1"
"CHUDNOFF E","FISH W"," 1"
"DEMIRCIOGLU E","FISH W"," 1"
"DI B E","FISH W"," 1"
"DORSCH F","FISH W"," 1"
"GALLEGOS F","FISH W"," 1"
"GHIJSEN H","FISH W"," 1"
"HELLIE B","FISH W"," 1"
"KNIGHT G","FISH W"," 1"
"MAC C C","FISH W"," 1"
"MILLAR B","FISH W"," 1"
"O'SULLIVAN B","FISH W"," 1"
"PEREIRA F","FISH W"," 2"
"RALEIGH T","FISH W"," 1"
"REILAND I","FISH W"," 1"
"SACCHI E","FISH W"," 1"
"SCHELLENBERG S","FISH W"," 2"
"WALSH P","FISH W"," 1"
"AL-SAJI A","FISHER L"," 1"
"EMBREE L","FISHER L"," 1"
"FISHER L","FISHER L"," 4"
"FOULTIER A","FISHER L"," 1"
"INCE K","FISHER L"," 1"
"MARTINEZ J","FISHER L"," 1"
"MCWEENY J","FISHER L"," 1"
"OKSALA J","FISHER L"," 1"
"SAENZ C","FISHER L"," 1"
"STOLLER S","FISHER L"," 1"
"ASTOBIZA A","FLANAGAN O"," 1"
"BRADDOCK G","FLANAGAN O"," 1"
"CANNIZZARO S","FLANAGAN O"," 1"
"COSERU C","FLANAGAN O"," 1"
"CURZER H","FLANAGAN O"," 1"
"DE H S","FLANAGAN O"," 2"
"HOFFDING S","FLANAGAN O"," 1"
"JENNINGS C","FLANAGAN O"," 1"
"JOYCE R","FLANAGAN O"," 1"
"LANE T","FLANAGAN O"," 1"
"LIN C","FLANAGAN O"," 2"
"PITT D","FLANAGAN O"," 1"
"POWER S","FLANAGAN O"," 1"
"RATCLIFFE M","FLANAGAN O"," 1"
"ROTHBERG D","FLANAGAN O"," 1"
"STUART S","FLANAGAN O"," 1"
"TIESZEN R","FLANAGAN O"," 1"
"VERNAZZANI A","FLANAGAN O"," 2"
"ZAHAVI D","FLANAGAN O"," 2"
"ZIPPEL N","FLANAGAN O"," 1"
"ANDERSEN N","FLAY J"," 1"
"ASSALONE E","FLAY J"," 1"
"DENYS M","FLAY J"," 1"
"FLAVOUR F","FLAY J"," 1"
"FLAY J","FLAY J"," 1"
"KONKOLY D","FLAY J"," 1"
"LUMSDEN S","FLAY J"," 1"
"MAGRI E","FLAY J"," 1"
"MORRIS D","FLAY J"," 4"
"STEWART J","FLAY J"," 1"
"WEINER S","FLAY J"," 1"
"ALDEA A","FLEISCHER M"," 2"
"BEHNKE E","FLEISCHER M"," 1"
"BESOLI S","FLEISCHER M"," 1"
"CAVALLARO M","FLEISCHER M"," 1"
"DE P V","FLEISCHER M"," 2"
"DWYER D","FLEISCHER M"," 1"
"KENAAN H","FLEISCHER M"," 1"
"LEASK I","FLEISCHER M"," 1"
"LEGHISSA G","FLEISCHER M"," 1"
"MICALI S","FLEISCHER M"," 1"
"NIEL L","FLEISCHER M"," 1"
"PEUCKER H","FLEISCHER M"," 1"
"SHIM M","FLEISCHER M"," 1"
"STEINBOCK A","FLEISCHER M"," 1"
"WELTON D","FLEISCHER M"," 1"
"YOSHIMI J","FLEISCHER M"," 1"
"GARCIA E","FLYNN B"," 1"
"REYNOLDS J","FLYNN B"," 1"
"SACRINI M","FLYNN B"," 1"
"SMYTH B","FLYNN B"," 1"
"ALDEA A","FLYNN T"," 1"
"FLYNN T","FLYNN T"," 1"
"GENIUSAS S","FLYNN T"," 1"
"JONES A","FLYNN T"," 1"
"KUZIN I","FLYNN T"," 1"
"LAWLOR L","FLYNN T"," 1"
"LEVY L","FLYNN T"," 1"
"MCMANUS D","FLYNN T"," 1"
"NOVELLA E","FLYNN T"," 2"
"OKSALA J","FLYNN T"," 1"
"STEVENSON K","FLYNN T"," 1"
"ABATH A","FODOR J"," 1"
"ADAMS Z","FODOR J"," 1"
"BLACKMAN R","FODOR J"," 1"
"BOURGET D","FODOR J"," 1"
"BOWER M","FODOR J"," 2"
"BREWER B","FODOR J"," 1"
"CHOKR N","FODOR J"," 3"
"CLARK J","FODOR J"," 1"
"COSERU C","FODOR J"," 1"
"COYNE M","FODOR J"," 1"
"CROWELL S","FODOR J"," 1"
"CUMMINS R","FODOR J"," 1"
"CUNDALL M","FODOR J"," 3"
"DE B LC","FODOR J"," 1"
"DEMPSEY L","FODOR J"," 1"
"DOTOV D","FODOR J"," 2"
"DREYFUS H","FODOR J"," 1"
"FISHER J","FODOR J"," 1"
"FORREST P","FODOR J"," 4"
"FROESE T","FODOR J"," 2"
"GIAMPIERI-DEUTSCH P","FODOR J"," 1"
"GOFF P","FODOR J"," 1"
"HAGGARD P","FODOR J"," 2"
"HARLAN R","FODOR J"," 1"
"HERSCHBACH M","FODOR J"," 1"
"JAGNOW R","FODOR J"," 2"
"JANSEN J","FODOR J"," 2"
"JURGENS U","FODOR J"," 1"
"KILPINEN E","FODOR J"," 1"
"KOTATKO P","FODOR J"," 1"
"KRIEGEL U","FODOR J"," 1"
"LANDY D","FODOR J"," 1"
"LEHRER K","FODOR J"," 1"
"LLOYD D","FODOR J"," 1"
"MARTINEZ M","FODOR J"," 2"
"MASROUR F","FODOR J"," 1"
"MCCULLOCH G","FODOR J"," 1"
"MCDERMOTT D","FODOR J"," 1"
"MCDONOUGH R","FODOR J"," 1"
"MILLER A","FODOR J"," 1"
"MONTAGUE M","FODOR J"," 1"
"MORAN D","FODOR J"," 1"
"MOYA P","FODOR J"," 1"
"NICKEL B","FODOR J"," 1"
"NORRIS C","FODOR J"," 1"
"O'SHEA JR","FODOR J"," 1"
"OLIVIER A","FODOR J"," 1"
"PITT D","FODOR J"," 1"
"PROSSER A","FODOR J"," 1"
"PROSSER S","FODOR J"," 1"
"RAFTOPOULOS A","FODOR J"," 1"
"RALEIGH T","FODOR J"," 1"
"RICHARDS B","FODOR J"," 2"
"ROY J","FODOR J"," 2"
"SCHELLENBERG S","FODOR J"," 5"
"SCHIAVIO A","FODOR J"," 1"
"SCHWITZGEBEL E","FODOR J"," 1"
"SEBASTIAN M","FODOR J"," 2"
"SEUREN P","FODOR J"," 1"
"SLORS M","FODOR J"," 1"
"SOSA D","FODOR J"," 2"
"SPAULDING S","FODOR J"," 1"
"SUAREZ D","FODOR J"," 1"
"THOMSON I","FODOR J"," 1"
"VANCE J","FODOR J"," 2"
"VANDEPITTE M","FODOR J"," 1"
"VICENTE A","FODOR J"," 1"
"VITIELLO G","FODOR J"," 1"
"VOLTOLINI A","FODOR J"," 1"
"WHEELER M","FODOR J"," 2"
"ZEBROWSKI R","FODOR J"," 1"
"ALVIS J","FOLLESDAL D"," 1"
"BEYER C","FOLLESDAL D"," 2"
"BLAIKLOCK J","FOLLESDAL D"," 1"
"BOI L","FOLLESDAL D"," 1"
"BRISART R","FOLLESDAL D"," 1"
"CAPUTO A","FOLLESDAL D"," 2"
"CHIAPPE A","FOLLESDAL D"," 2"
"COSERU C","FOLLESDAL D"," 1"
"CROWELL S","FOLLESDAL D"," 1"
"DRUMMOND J","FOLLESDAL D"," 1"
"ERHARD C","FOLLESDAL D"," 1"
"FERRAN I","FOLLESDAL D"," 1"
"GIER N","FOLLESDAL D"," 1"
"GUSMAN S","FOLLESDAL D"," 1"
"HAUSER K","FOLLESDAL D"," 2"
"HEFFERNAN G","FOLLESDAL D"," 2"
"HEINAMAA S","FOLLESDAL D"," 1"
"HOPP W","FOLLESDAL D"," 2"
"HUEMER W","FOLLESDAL D"," 1"
"HUTCHESON P","FOLLESDAL D"," 1"
"KENAAN H","FOLLESDAL D"," 1"
"KOVAC S","FOLLESDAL D"," 1"
"KUNG G","FOLLESDAL D"," 1"
"LARRABEE M","FOLLESDAL D"," 1"
"LIVINGSTON P","FOLLESDAL D"," 1"
"MARTIN W","FOLLESDAL D"," 1"
"MISKIEWICZ W","FOLLESDAL D"," 1"
"MORAN D","FOLLESDAL D"," 2"
"NIKOLIC O","FOLLESDAL D"," 1"
"PETRESCU A","FOLLESDAL D"," 1"
"POKROPSKI M","FOLLESDAL D"," 1"
"PRADELLE D","FOLLESDAL D"," 1"
"PROSSER A","FOLLESDAL D"," 1"
"RAMSTEAD M","FOLLESDAL D"," 1"
"ROPERO N","FOLLESDAL D"," 1"
"RUIN H","FOLLESDAL D"," 1"
"SEEMANN A","FOLLESDAL D"," 1"
"SMITH D","FOLLESDAL D"," 1"
"SOLDATI G","FOLLESDAL D"," 1"
"TIESZEN R","FOLLESDAL D"," 1"
"VAN M C","FOLLESDAL D"," 1"
"VIIK T","FOLLESDAL D"," 1"
"WALSH P","FOLLESDAL D"," 2"
"WEIK E","FOLLESDAL D"," 1"
"YOSHIMI J","FOLLESDAL D"," 2"
"ZINCQ A","FOLLESDAL D"," 2"
"CURZER H","FOOT P"," 1"
"DESOUZA N","FOOT P"," 1"
"GLASGOW J","FOOT P"," 1"
"HEFFERNAN G","FOOT P"," 1"
"HORGAN T","FOOT P"," 1"
"LANDES D","FOOT P"," 1"
"LUECK B","FOOT P"," 1"
"RAMIREZ E","FOOT P"," 1"
"SINNOTT-ARMSTRONG W","FOOT P"," 1"
"ANGEL L","FORMAN R"," 1"
"ARZY S","FORMAN R"," 1"
"DIMKOV P","FORMAN R"," 1"
"FASCHING W","FORMAN R"," 2"
"MANGAN B","FORMAN R"," 1"
"PERAK B","FORMAN R"," 2"
"SMITH D","FORMAN R"," 1"
"TAYLOR J","FORMAN R"," 2"
"ZELINSKI D","FORMAN R"," 2"
"CLARK W","FORSTER M"," 1"
"DE B K","FORSTER M"," 1"
"DUNSON J","FORSTER M"," 1"
"GJESDAL K","FORSTER M"," 1"
"HAHN S","FORSTER M"," 1"
"LANDY D","FORSTER M"," 1"
"MARCHAL K","FORSTER M"," 1"
"MILLS N","FORSTER M"," 1"
"PLOTKA W","FORSTER M"," 1"
"SHI W","FORSTER M"," 1"
"STERN R","FORSTER M"," 1"
"AL-SAJI A","FOTI V"," 1"
"ARANGO A","FOTI V"," 1"
"BABICH B","FOTI V"," 1"
"DAHLSTROM D","FOTI V"," 1"
"KALL L","FOTI V"," 1"
"LEE E","FOTI V"," 1"
"LOHT S","FOTI V"," 1"
"MAGGINI G","FOTI V"," 1"
"MORRIS D","FOTI V"," 1"
"SCHRIJVERS J","FOTI V"," 1"
"TRIGG D","FOTI V"," 1"
"ADAIR S","FOUCAULT M"," 1"
"AKKERMAN A","FOUCAULT M"," 1"
"ALBERTI G","FOUCAULT M"," 1"
"ALLOA E","FOUCAULT M"," 1"
"ARANDATORRES C","FOUCAULT M"," 1"
"BARTH E","FOUCAULT M"," 1"
"BASSO E","FOUCAULT M"," 2"
"BEAULIEU A","FOUCAULT M"," 3"
"BOJANIC P","FOUCAULT M"," 2"
"BREYER T","FOUCAULT M"," 1"
"BRIEDIS M","FOUCAULT M"," 1"
"BUENO-GOMEZ N","FOUCAULT M"," 1"
"CESARONI P","FOUCAULT M"," 1"
"CHANG T","FOUCAULT M"," 1"
"CIBULKA J","FOUCAULT M"," 1"
"COBIAN M","FOUCAULT M"," 1"
"CRIPPEN M","FOUCAULT M"," 1"
"DA S CAD","FOUCAULT M"," 1"
"DASTUR F","FOUCAULT M"," 2"
"DEPRAZ N","FOUCAULT M"," 2"
"DOLEZAL L","FOUCAULT M"," 1"
"ELLIS M","FOUCAULT M"," 1"
"EMBREE L","FOUCAULT M"," 1"
"EVANS F","FOUCAULT M"," 2"
"GHANOTAKIS G","FOUCAULT M"," 1"
"GIBBS P","FOUCAULT M"," 2"
"GRUNY C","FOUCAULT M"," 1"
"HALL M","FOUCAULT M"," 2"
"HEINAMAA S","FOUCAULT M"," 2"
"HENGEHOLD L","FOUCAULT M"," 2"
"HOY D","FOUCAULT M"," 2"
"ILUNDAIN-AGURRUZA J","FOUCAULT M"," 1"
"IONEL L","FOUCAULT M"," 1"
"JACOBS H","FOUCAULT M"," 1"
"JOHANNESDOTTIR G","FOUCAULT M"," 1"
"JONES A","FOUCAULT M"," 1"
"KELLOGG C","FOUCAULT M"," 1"
"KELLY M","FOUCAULT M"," 1"
"KLAVER I","FOUCAULT M"," 1"
"KLEIN R","FOUCAULT M"," 1"
"KLYUKANOV I","FOUCAULT M"," 1"
"KRUGER H","FOUCAULT M"," 1"
"KUHN R","FOUCAULT M"," 2"
"KURILOVICH I","FOUCAULT M"," 1"
"KUSTERS W","FOUCAULT M"," 2"
"LANDWEER H","FOUCAULT M"," 1"
"LAU K","FOUCAULT M"," 2"
"LAWLOR L","FOUCAULT M"," 3"
"LEGHISSA G","FOUCAULT M"," 1"
"LEGRAND S","FOUCAULT M"," 2"
"LIEBSCH B","FOUCAULT M"," 2"
"MACLAREN K","FOUCAULT M"," 1"
"MARDER M","FOUCAULT M"," 1"
"MARSH J","FOUCAULT M"," 1"
"MCQUILLAN J","FOUCAULT M"," 1"
"MICHEL J","FOUCAULT M"," 1"
"MIETTINEN T","FOUCAULT M"," 4"
"MORAN D","FOUCAULT M"," 1"
"MURRAY S","FOUCAULT M"," 2"
"NOE K","FOUCAULT M"," 1"
"NOVELLA E","FOUCAULT M"," 2"
"OBERT M","FOUCAULT M"," 1"
"OKSALA J","FOUCAULT M"," 3"
"ORGANISTI U","FOUCAULT M"," 1"
"PATKUL A","FOUCAULT M"," 1"
"PEARSON K","FOUCAULT M"," 1"
"PLANT B","FOUCAULT M"," 1"
"RAMIREZ M","FOUCAULT M"," 1"
"REDFIELD J","FOUCAULT M"," 2"
"ROBERT J","FOUCAULT M"," 2"
"RODEMEYER L","FOUCAULT M"," 2"
"RODRIGO P","FOUCAULT M"," 1"
"RODRIGUEZ J","FOUCAULT M"," 1"
"ROTHFIELD P","FOUCAULT M"," 1"
"ROUBACH M","FOUCAULT M"," 2"
"RUIZ E","FOUCAULT M"," 1"
"SABOT P","FOUCAULT M"," 2"
"SAKAKIBARA T","FOUCAULT M"," 1"
"SANTUCCI A","FOUCAULT M"," 2"
"SASS L","FOUCAULT M"," 1"
"SHORES C","FOUCAULT M"," 1"
"SILVERMAN H","FOUCAULT M"," 1"
"SORENSEN A","FOUCAULT M"," 1"
"ST-LAURENT G","FOUCAULT M"," 1"
"STEINBOCK A","FOUCAULT M"," 1"
"STENGER G","FOUCAULT M"," 1"
"STOLLER S","FOUCAULT M"," 2"
"SVEC O","FOUCAULT M"," 1"
"THOMSON I","FOUCAULT M"," 1"
"VESSEY D","FOUCAULT M"," 1"
"VIIK T","FOUCAULT M"," 1"
"VILJOEN M","FOUCAULT M"," 1"
"VIRI F","FOUCAULT M"," 1"
"VLASOVA O","FOUCAULT M"," 1"
"VLIEGHE J","FOUCAULT M"," 2"
"WALDENFELS B","FOUCAULT M"," 1"
"WATSON S","FOUCAULT M"," 2"
"WOOD D","FOUCAULT M"," 1"
"YANCY G","FOUCAULT M"," 1"
"ZAHAVI D","FOUCAULT M"," 1"
"ZARADER M","FOUCAULT M"," 1"
"BADGER L","FRANCK D"," 1"
"BEAULIEU A","FRANCK D"," 1"
"BERGO B","FRANCK D"," 1"
"CAMILLERI S","FRANCK D"," 2"
"CERBONE D","FRANCK D"," 1"
"CIOCAN C","FRANCK D"," 2"
"DALISSIER M","FRANCK D"," 1"
"DAVIDSON S","FRANCK D"," 1"
"DEPRAZ N","FRANCK D"," 2"
"DUBOST M","FRANCK D"," 1"
"DURANTE M","FRANCK D"," 1"
"FABRI M","FRANCK D"," 1"
"HARDY J","FRANCK D"," 1"
"JOHNSON F","FRANCK D"," 2"
"KUHN R","FRANCK D"," 1"
"LLORENTE J","FRANCK D"," 1"
"NAKHUTSRISHVILI L","FRANCK D"," 1"
"NOVOTNY K","FRANCK D"," 1"
"ORGANISTI U","FRANCK D"," 1"
"POMMIER E","FRANCK D"," 1"
"RIVERA J","FRANCK D"," 1"
"SERBAN C","FRANCK D"," 1"
"SPAAK C","FRANCK D"," 1"
"TIAHA D","FRANCK D"," 1"
"VIRI F","FRANCK D"," 1"
"WRATHALL M","FRANCK D"," 1"
"ALLOA E","FRANK M"," 1"
"ARVIDSON P","FRANK M"," 1"
"BUCHHEIM T","FRANK M"," 1"
"CAVALLARO M","FRANK M"," 1"
"DELIC Z","FRANK M"," 1"
"FEYAERTS J","FRANK M"," 1"
"FLAMARIQUE L","FRANK M"," 1"
"FRECHETTE G","FRANK M"," 1"
"FUCHS T","FRANK M"," 1"
"JAMME C","FRANK M"," 1"
"MIKA C","FRANK M"," 1"
"RUSSELL M","FRANK M"," 1"
"STOLLER S","FRANK M"," 1"
"TAYLOR J","FRANK M"," 1"
"WOELERT P","FRANK M"," 1"
"ZAHAVI D","FRANK M"," 1"
"ZHANG W","FRANK M"," 1"
"GERL-FALKOVITZ HB","FRANK S"," 1"
"HAARDT A","FRANK S"," 1"
"NEMETH T","FRANK S"," 1"
"SVASYAN K","FRANK S"," 1"
"TREMBLAY F","FRANK S"," 1"
"ALLSOBROOK C","FRANKFURT H"," 1"
"CASCELLI M","FRANKFURT H"," 1"
"CHAMPAGNE M","FRANKFURT H"," 1"
"DE H S","FRANKFURT H"," 1"
"DEERY O","FRANKFURT H"," 1"
"FOSTER G","FRANKFURT H"," 1"
"FURTAK R","FRANKFURT H"," 1"
"GILL M","FRANKFURT H"," 1"
"JAGER C","FRANKFURT H"," 2"
"KALL L","FRANKFURT H"," 1"
"NAHMIAS E","FRANKFURT H"," 1"
"RADDEN J","FRANKFURT H"," 2"
"SCHLIMME J","FRANKFURT H"," 1"
"SRIPADA C","FRANKFURT H"," 1"
"STOKES P","FRANKFURT H"," 1"
"STRAWSON G","FRANKFURT H"," 1"
"STUCHLIK J","FRANKFURT H"," 1"
"VARGA S","FRANKFURT H"," 4"
"VIOLA T","FRANKFURT H"," 1"
"BARZILAI D","FRANKL V"," 1"
"BUENO-GOMEZ N","FRANKL V"," 1"
"DE C JM","FRANKL V"," 1"
"FUCHS T","FRANKL V"," 1"
"HLAVINKA P","FRANKL V"," 1"
"KOVACS G","FRANKL V"," 4"
"KUHN R","FRANKL V"," 1"
"BOWMAN B","FRANKS P"," 1"
"BROWNLEE T","FRANKS P"," 1"
"DEWS P","FRANKS P"," 2"
"GASPARYAN D","FRANKS P"," 1"
"ROBITAILLE M","FRANKS P"," 1"
"STERN R","FRANKS P"," 2"
"BERTRAM G","FRASER N"," 1"
"HALL M","FRASER N"," 1"
"OKSALA J","FRASER N"," 1"
"STEINBOCK A","FRASER N"," 1"
"STICKER M","FRASER N"," 2"
"VLIEGHE J","FRASER N"," 1"
"DELANCEY C","FREEMAN L"," 1"
"GALLEGOS F","FREEMAN L"," 2"
"GIBBS P","FREEMAN L"," 1"
"IONEL L","FREEMAN L"," 1"
"KALL L","FREEMAN L"," 1"
"KIDD I","FREEMAN L"," 1"
"ZOCCHI E","FREEMAN L"," 1"
"BUSKELL A","FREEMAN W"," 1"
"CHIEREGHIN F","FREEMAN W"," 1"
"COOKE E","FREEMAN W"," 1"
"DREYFUS H","FREEMAN W"," 1"
"MYIN E","FREEMAN W"," 1"
"RIETVELD E","FREEMAN W"," 1"
"SLORS M","FREEMAN W"," 1"
"TAYLOR J","FREEMAN W"," 1"
"THOMPSON E","FREEMAN W"," 1"
"VITIELLO G","FREEMAN W"," 2"
"WELTON D","FREEMAN W"," 1"
"WHEELER M","FREEMAN W"," 1"
"ALVES P","FREGE G"," 1"
"CASCELLI M","FREGE G"," 1"
"DE L RRP","FREGE G"," 1"
"ELBOURNE P","FREGE G"," 1"
"GAUVRY C","FREGE G"," 1"
"GUILLOT M","FREGE G"," 1"
"GUNTHER Y","FREGE G"," 1"
"HARTIMO M","FREGE G"," 2"
"HAUSER K","FREGE G"," 1"
"HEFFERNAN G","FREGE G"," 2"
"HIRANO T","FREGE G"," 1"
