"","1954","1963","1966","1968","1970","1971","1975","1976","1977","1984","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2009","ABRAM D","ABRAMS E","ADAMS F","ADAMS R","ADORNO T","AGAMBEN G","AGUIRRE A","AHMED S","AHO K","ALCOFF L","ALLISON H","ALQUIE F","ALSAJI A","ALSTON W","ALTHUSSERL E","ALWEISS L","AMERICAN P","AMERIKS K","ANDERSON M","ANKERSMIT F","ANONYMOUS","ANSCOMBE G","APEL K","AQUINAS S","AQUINAS T","AREND L","ARENDT H","ARISTOTLE","ARMSTRONG D","ARNHEIM R","ARNOLD D","ARVIDSON P","ASAD T","AUDI R","AUGUSTINE","AUGUSTINE S","AUSTIN J","AUVRAY M","AVELALLEMANT E","AYDEDE M","AYER A","BAARS B","BABICH B","BACH K","BACHELARD G","BACHELARD S","BADIOU A","BAKER G","BAKER L","BAKHTIN M","BARANDIARAN X","BARBARAS R","BARBER M","BARONCOHEN S","BARRETT L","BARSALOU L","BARTHES R","BARTKY S","BASS A","BATAILLE G","BATESON G","BAUDRILLARD J","BAUMAN Z","BAUMEISTER R","BAYNE T","BEALER G","BEAUCHAMP T","BEAUVOIR S","BECHTEL W","BECKER O","BEER R","BEGOUT B","BEHNKE E","BEISER F","BEKOFF M","BELL D","BENACERRAF P","BENGSON J","BENHABIB S","BENJAMIN W","BENNETT J","BENOIST J","BENSON B","BENTALL R","BENVENISTE E","BENZEEV A","BERGER G","BERGER P","BERGO B","BERGOFFEN D","BERGSON H","BERKELEY G","BERLIN I","BERMUDEZ J","BERNASCONI R","BERNET R","BERNSTEIN J","BERNSTEIN R","BERRIOS G","BERTHOZ A","BIBLE","BIEMEL M","BIEMEL W","BINSWANGER L","BITBOL M","BLACK M","BLACKBURN S","BLACKMORE S","BLAKEMORE S","BLANCHOT M","BLANKE O","BLANKENBURG W","BLATTNER W","BLECHA I","BLEULER E","BLOCH E","BLOCK N","BLOOM P","BLUMENBERG H","BOCKELMAN P","BODEN M","BODHI B","BOEHM R","BOGHOSSIAN P","BOHME G","BOLLNOW O","BOLZANO B","BONJOUR L","BONSIEPEN W","BORING E","BORTOLOTTI L","BOTVINICK M","BOURDIEU P","BOURGEOIS P","BOURGET D","BOVET P","BRADLEY F","BRADY M","BRAINARD M","BRAND G","BRANDOM R","BRANDT R","BRATMAN M","BRENTANO F","BREWER B","BREYER T","BRISCOE R","BROAD C","BROGAARD B","BROOK A","BROOKS R","BROUGH J","BROUWER L","BROWN C","BRUNER J","BRUZINA R","BUBER M","BUBNER R","BUHLER K","BUNDGAARD P","BURBIDGE J","BUREN J","BURGE T","BURNYEAT M","BUTLER J","BUYTENDIJK F","BYRNE A","CAIRNS D","CALARCO M","CALCAGNO A","CAMPBELL C","CAMPBELL J","CAMUS A","CANGUILHEM G","CAPUTO J","CAREL H","CARLSON T","CARMAN T","CARNAP R","CARR D","CARRASCO M","CARRUTHERS P","CARTWRIGHT N","CASATI R","CASEY E","CASSAM Q","CASSIRER E","CASTANEDA H","CASTON V","CAVELL S","CERBONE D","CERMOLACCE M","CHALMERS D","CHAN W","CHEMERO A","CHISHOLM R","CHO K","CHOMSKY N","CHRETIEN J","CHRISTOFF K","CHUDNOFF E","CHURCHILL J","CHURCHLAND P","CLAESGES U","CLARK A","COBBEN P","COBBSTEVENS R","COHEN H","COHEN J","COHEN M","COHEN R","COLE J","COLLINGWOOD R","COLLINS A","COLLINS H","COLOMBETTI G","COLTHEART M","CONANT J","CONRAD K","CONRAD T","CONRADMARTIUS H","COOPER D","COOPER J","CORNELL D","COTTERILL R","COTTINGHAM J","COURTINE J","CRAIG A","CRAIG E","CRAMER K","CRANE T","CRICK F","CRITCHLEY S","CROWELL S","CSORDAS T","CUMMINS R","CURRIE G","DAHLSTROM D","DAINTON B","DALLMAYR F","DAMASIO A","DANCY J","DANTO A","DARMS J","DARWALL S","DARWIN C","DASTUR F","DAVID A","DAVIDSON D","DAVIDSON S","DAVIES M","DAVIES P","DAVIS C","DE B","DE G","DE H","DE J","DE L","DE M","DE P","DE S","DE V","DE W","DEBEAUVOIR S","DECETY J","DEELY J","DEHAENE S","DEIGH J","DEIKMAN A","DELEUZE G","DENNETT D","DEONNA J","DEPRAZ N","DEROO N","DERRIDA","DERRIDA J","DESCARTES R","DESCOMBES V","DEVRIES W","DEWAELHENS A","DEWEY J","DEWS P","DI G","DI P","DIAMOND C","DIEMER A","DILLON M","DILTHEY W","DODD J","DOKIC J","DONALD M","DORING S","DOVE K","DRABINSKI J","DRETSKE F","DREYFUS G","DREYFUS H","DRUMMOND J","DUDLEY W","DUFRENNE M","DUMMETT M","DURKHEIM E","DUSING K","ECKHART M","ECO U","EDELMAN G","EDIE J","EILAN N","EKMAN P","ELEY L","ELIADE M","ELSTER J","EMAD P","EMBREE L","EMMANUEL L","ERICSSON K","EVANS F","EVANS G","EVANS J","EY H","FACKENHEIM E","FALQUE E","FANON F","FARBER M","FARKAS K","FARRER C","FAUCONNIER G","FEENBERG A","FEFERMAN S","FICHTE J","FIGAL G","FINDLAY J","FINE K","FINK E","FISCHER J","FISETTE D","FISH W","FISHER L","FLANAGAN O","FLAY J","FLEISCHER M","FODOR J","FOLLESDAL D","FOOT P","FORMAN R","FORSTER M","FOUCAULT M","FRANCK D","FRANK M","FRANKFURT H","FRANKL V","FRANKS P","FRASER N","FREEMAN L","FREEMAN W","FREGE G","FREUD S","FRICKER M","FRIEDMAN M","FRIJDA N","FRISTON K","FRITH C","FROESE T","FUCHS T","FULDA H","FUNKE G","GABRIEL G","GADAMER H","GALILEI G","GALLAGHER S","GALLESE V","GANDER H","GANERI J","GARDNER S","GARFIELD J","GARFINKEL H","GASCHE R","GEACH P","GEERTZ C","GEIGER M","GENDLER T","GENDLIN E","GENIUSAS S","GENNARO R","GERAETS T","GERTLER B","GIBBS R","GIBSON J","GIBSON W","GIER N","GILBERT M","GILL M","GINEV D","GIORGI A","GLENBERG A","GLENDINNING S","GLOCK H","GODEL K","GODFREYSMITH P","GOETHE J","GOFFMAN E","GOLDIE P","GOLDMAN A","GOLDSTEIN K","GOMBRICH E","GONDEK H","GOODALE M","GOODMAN N","GOPNIK A","GORDON P","GORDON R","GRAHAM G","GRANEL G","GREEN M","GREENE J","GREENE M","GREENSPAN P","GREGORY R","GREIMAS A","GREISCH J","GRENE M","GRICE H","GRIFFIN D","GRIFFITHS P","GRONDIN J","GROSZ E","GRUSH R","GSCHWANDTNER C","GUIGNON C","GUNTHER Y","GURWITSCH A","GUTTING G","GUYER P","HAAR M","HABERMAS J","HACKER P","HACKING I","HADDOCK A","HADDOCK G","HADOT P","HAGGARD P","HAIDT J","HALDANE J","HAMANN J","HAND S","HANNA R","HARAWAY D","HARE R","HARMAN G","HARNAD S","HARRIS H","HART J","HART K","HARTIMO M","HARTMANN K","HARTMANN N","HARTSHORNE C","HAUGELAND J","HAYM R","HEAVEY C","HECK R","HEELAN P","HEFFERNAN G","HEGEL","HEGEL G","HEGEL G FRIEDRICH","HEIDEGGER","HEIDEGGER M","HEINAMAA S","HELD K","HELLIE B","HELM B","HELMHOLTZ H","HEMPEL C","HENRICH D","HENRIKSEN M","HENRY M","HERING J","HERRMANN F","HERSCHBACH M","HILBERT D","HILDEBRAND D","HILL C","HINTIKKA J","HINTON J","HIRSCH E","HOBBES T","HOBSON R","HOERL C","HOFFMEISTER J","HOFSTADTER A","HOHWY J","HOLENSTEIN E","HOLTON R","HONNETH A","HOOKWAY C","HOPKINS B","HOPKINS R","HOPP W","HORGAN T","HORKHEIMER M","HORNER R","HOULGATE S","HOUSSET E","HUA","HUA I","HUA V","HUA X","HUEMER M","HUME D","HUMPHREY N","HURLBURT R","HURLEY S","HURSTHOUSE R","HUSSERL E","HUTCHINGS K","HUTCHINS E","HUTTO D","HUXLEY A","HYPPOLITE J","IERNA C","IHDE D","INGARDEN R","IRIGARAY L","ISER W","IZARD C","JACK A","JACKENDOFF R","JACKSON F","JACKSON M","JACOB P","JACOBI F","JACOBS H","JACQUETTE D","JAKOBSON R","JAMES W","JAMESON F","JAMME C","JANICAUD D","JANKELEVITCH V","JANSSEN P","JARCZYK G","JASPERS K","JAY M","JEANNEROD M","JENSEN R","JOHNSON M","JOHNSTON M","JONAS H","JONKUS D","JORBA M","JUNG C","JUNG M","KACERAUSKAS T","KAHNEMAN D","KAINZ H","KANDEL E","KANT","KANT I","KAPLAN D","KAUFMANN W","KEARNEY R","KELLER P","KELLY G","KELLY M","KELLY S","KELSO J","KENNEDY J","KENNY A","KERN I","KERSTEN F","KIERKEGAARD S","KIM J","KIMURA B","KIND A","KIRCHHOFF M","KISIEL T","KITCHER P","KIVERSTEIN J","KLEIN C","KLEIN J","KLEINMAN A","KLOSTERKOTTER J","KOCH C","KOCKELMANS J","KOFFKA K","KOHAK E","KOJEVE A","KOKSVIK O","KOLAKOWSKI L","KOLB D","KORNBLITH H","KORSGAARD C","KORTOOMS T","KOSKY J","KOSSLYN S","KOVACS G","KOYRE A","KRAEPELIN E","KRAUS O","KRELL D","KRIEGEL U","KRIPKE S","KRISTEVA J","KROIS J","KRUEGER J","KUHN H","KUHN R","KUHN T","KULPE O","KUNG G","KUSCH M","KVASZ L","LABARRIERE P","LABERGE S","LACAN J","LACOSTE J","LAFONT C","LAING R","LAKOFF G","LAMME V","LAMPERT J","LANDES D","LANDGREBE L","LANDWEER H","LANGER S","LANIGAN R","LARRABEE M","LASK E","LATOUR B","LAUER Q","LAWLOR L","LAYCOCK S","LAZARUS R","LE P","LE V M","LEDER D","LEDOUX J","LEE N","LEFORT C","LEGRAND D","LEHRER K","LEIBNIZ G","LEMBECK K","LEUDAR I","LEVIN D","LEVINAS","LEVINAS E","LEVINE J","LEVISTRAUSS C","LEWIS C","LEWIS D","LEWIS M","LEWONTIN R","LIBET B","LIEBSCH B","LINGIS A","LIPPS T","LLEWELYN J","LLINAS R","LLOYD D","LOAR B","LOCKE J","LOEWENBERG J","LOHMAR D","LONERGAN B","LONGUENESSE B","LOPES D","LORMAND E","LOTZ C","LOTZE H","LOWITH K","LOY D","LUFT S","LUHMANN N","LUKACS G","LURIA A","LUTZ A","LYCAN W","LYONS J","LYONS W","LYOTARD J","LYSAKER P","M M","MACH E","MACINTYRE A","MACK A","MACKENZIE M","MACKIE J","MACPHERSON F","MACQUARRIE J","MADARY M","MADDY P","MADISON G","MAGEE B","MAKER W","MAKKREEL R","MALCOLM N","MALDINEY H","MALLIN S","MALPAS J","MANCOSU P","MANDELBAUM M","MANGAN B","MANNHEIM K","MANOUSSAKIS J","MARBACH E","MARCEL A","MARCEL G","MARCUSE H","MARION","MARION J","MARION Y","MARR D","MARTIN H","MARTIN M","MARTIN W","MARTY A","MARX K","MARX W","MATILAL B","MATTHEN M","MATTHEWS E","MATURANA H","MAUSS M","MAY T","MCCULLOCH G","MCCUMBER J","MCDOWELL J","MCGINN C","MCINTYRE R","MCKENNA W","MCLAUGHLIN B","MCNEILL W","MEAD G","MEILLASSOUX Q","MEINONG A","MELE A","MELLE U","MELLOR D","MELTZOFF A","MELZACK R","MENARY R","MENSCH J","MERLEAU P","MERLEAUPONTY","MERLEAUPONTY M","MERTENS K","METZINGER T","MICKUNAS A","MILBANK J","MILL J","MILLER A","MILLER G","MILLER I","MILLER J","MILLIKAN R","MILNER A","MINKOWSKI E","MISAK C","MISCH G","MISHARA A","MITCHELL S","MOHANTY J","MONTAGUE M","MONTERO B","MOORE A","MOORE G","MOORE J","MORAN D","MORAN R","MORRIS D","MULHALL S","MULLIGAN K","MURDOCH I","NA","NAAS M","NAESS A","NAGEL E","NAGEL T","NAHMIAS E","NANAY B","NANCY J","NATANSON M","NATORP P","NEANDER K","NEISSER U","NELKIN N","NELSON E","NENON T","NEUHOUSER F","NEWELL A","NEWMAN J","NEWTON I","NICHOLS S","NIETZSCHE F","NISBETT R","NOE A","NORMAN R","NORTHOFF G","NOZICK R","NUSSBAUM M","OCALLAGHAN C","OCONNOR T","OGAWA T","OKRENT M","OLAFSON F","OLKOWSKI D","ONEILL J","ONEILL O","OREGAN J","ORTEGA","ORTH E","OSHAUGHNESSY B","OSHEA J","OTT H","OTTO R","OVERGAARD M","OVERGAARD S","PACHERIE E","PALMER S","PANKSEPP J","PANZER U","PAPINEAU D","PARFIT D","PARNAS J","PARSONS C","PASCAL B","PATOCKA J","PATTEE H","PAUL L","PAUTZ A","PEACOCKE C","PEIRCE C","PEPERZAK A","PERRY J","PETIT J","PETITMENGIN C","PETITOT J","PETTIT P","PFANDER A","PHILIPSE H","PHILLIPS I","PIAGET J","PICCININI G","PICKERING A","PINKARD T","PINKER S","PIPPIN R","PITCHER G","PITT D","PLANTINGA A","PLATO","PLESSNER H","PLUGGE H","POGGELER O","POINCARE H","POLANYI M","POLT R","POPPEL E","POPPER K","POSNER M","PREMACK D","PRICE D","PRICE H","PRIEST S","PRINZ J","PROSSER S","PROUST M","PRUFER T","PRYOR J","PUTNAM H","PYLYSHYN Z","QUANTE M","QUINE W","QUINE W ORMAN","RABALLO A","RADDEN J","RAMACHANDRAN V","RAMSEY F","RAMSOY T","RANCIERE J","RANG B","RATCLIFFE M","RAWLS J","RAZ J","READ J","RECANATI F","REDDING P","REDDY V","REEDER H","REID T","REINACH A","RENSINK R","REUTER M","REYNOLDS J","RHEES R","RICCEUR P","RICHARDSON W","RICHIR M","RICKERT H","RICOEUR P","RIEDEL M","RILKE R","RINOFNERKREIDL S","RITTER J","RIZZOLATTI G","ROBBINS J","ROBERTS R","ROBINSON H","ROBINSON J","ROBINSON W","ROCHAT P","ROCK I","ROCKMORE T","RODEMEYER L","RODRIGUEZ R","ROEPSTORFF A","ROJCEWICZ R","ROLLINGER R","ROMANO C","ROMBACH H","ROMDENHROMLUC K","RORTY R","ROSCH E","ROSEN S","ROSENBERG J","ROSENKRANZ K","ROSENTHAL D","ROSENTHAL S","ROSENZWEIG F","ROSS W","ROUSE J","ROUSSEAU J","ROWLANDS M","ROY J","ROYCE J","RUDD A","RUSSELL B","RUSSELL J","RUSSON J","RYCKMAN T","RYLE G","SACKS O","SAKAKIBARA T","SALLIS J","SAN M","SARTRE J","SASS L","SCANLON T","SCARRY E","SCHACTER D","SCHALOW F","SCHAPP W","SCHEAR J","SCHECHTMAN M","SCHELER M","SCHELLENBERG S","SCHELLING F","SCHERER K","SCHIFFER S","SCHILBACH L","SCHLEIERMACHER F","SCHLICK M","SCHMID H","SCHMIDT J","SCHMITT C","SCHMITT R","SCHMITZ H","SCHNEIDER K","SCHNELL A","SCHOOLER J","SCHOPENHAUER A","SCHUHMANN E","SCHUHMANN K","SCHURMANN R","SCHUTZ A","SCHWARTZ M","SCHWITZGEBEL E","SCOTT J","SCRUTON R","SEARLE J","SEBBAH F","SEEBOHM T","SEIFERT J","SELINGER E","SELLARS W","SEPP H","SHAKESPEARE W","SHANON B","SHAPIRO L","SHEAR J","SHEEHAN T","SHEETS J","SHEETSJOHNSTONE M","SHKLAR J","SHOEMAKER S","SHORT T","SHPET G","SHUSTERMAN R","SIDERITS M","SIEGEL S","SIEP L","SIEWERT C","SIMMEL G","SIMMONS J","SIMON H","SIMONS D","SIMONS P","SINGER P","SINNOTTARMSTRONG W","SKINNER B","SLABY J","SLATMAN J","SLIOGERIS A","SLOTERDIJK P","SLUGA H","SMART J","SMID R","SMITH A","SMITH B","SMITH C","SMITH D","SMITH J","SMITH M","SMITH N","SMITHIES D","SMYTH B","SNOWDON P","SOBER E","SOFFER G","SOKOLOWSKI R","SOLOMON R","SOMMER M","SOPHOCLES","SORABJI R","SOSA E","SOTERIOU M","SOWA R","SPARROW T","SPAULDING S","SPEAKS J","SPENGLER O","SPERLING G","SPIEGELBERG H","SPINOZA B","SPITZ R","SPIVAK G","SPRIGGE T","STACE W","STAITI A","STALNAKER R","STAMBAUGH J","STANGHELLINI G","STANLEY J","STAUDIGL M","STAWARSKA B","STEIN E","STEINBOCK A","STEPHENS G","STERELNY K","STERN D","STERN R","STEWART J","STICH S","STIEGLER B","STOCKER M","STOKES D","STOLJAR D","STOLLER S","STRASSER S","STRAUS E","STRAWSON G","STRAWSON P","STROKER E","STROUD B","STUMPF C","SUTTON J","SVENAEUS F","SYNOFZIK M","TAIPALE J","TAMINIAUX J","TAPPOLET C","TATOSSIAN A","TAYLOR C","TAYLOR G","TAYLOR M","TELLENBACH H","TENGELYI L","TERONI F","THELEN E","THEUNISSEN M","THEVENAZ P","THOM R","THOMASSON A","THOMPSON B","THOMPSON E","THOMSON I","THOMSON J","THORNTON T","TIESZEN R","TILLICH P","TITCHENER E","TOADVINE T","TODES S","TOLSTOY L","TOMASELLO M","TONONI G","TOOMBS S","TORRANCE S","TRAVIS C","TREISMAN A","TREVARTHEN C","TRONICK E","TSAKIRIS M","TUCKER C","TUGENDHAT E","TULVING E","TURNER V","TWARDOWSKI K","TYE M","TYMIENIECKA A","URMSON J","VALERY P","VALLIER R","VAN A","VAN B","VAN D","VAN F","VAN G","VAN I","VAN M","VANBREDA H","VARELA F","VATTIMO G","VELLEMAN J","VELMANS M","VERBEEK P","VERENE D","VERMERSCH P","VISKER R","VOLONTE P","VON F","VON G","VON H","VON U","VON W","VONGEHR T","VOROS S","VYGOTSKY L","WAGNER H","WAHL J","WALDENFELS B","WALLACE B","WALSH P","WALTON K","WALTON R","WANG H","WANG Y","WARD G","WATSON J","WEBER A","WEBER M","WEGNER D","WEIL S","WEISKRANTZ L","WEISS G","WELTON D","WERTHEIMER M","WESTPHAL K","WESTPHAL M","WEYL H","WHEELER M","WHITE H","WHITEHEAD A","WIESING L","WIGGINS D","WILD J","WILLARD D","WILLIAMS B","WILLIAMS D","WILLIAMS M","WILLIAMS P","WILLIAMS R","WILLIAMSON T","WILLIFORD K","WILLS D","WILSHIRE B","WILSON E","WILSON M","WILSON R","WILSON T","WINCH P","WINDELBAND W","WINFIELD R","WINNICOTT D","WITTGENSTEIN L","WOLLHEIM R","WOLPERT D","WOOD A","WOOD D","WRATHALL M","WRIGHT C","WU W","WUNDT W","WYSCHOGROD E","YANCY G","YOSHIMI J","YOUNG A","YOUNG I","YOUNG J","YUASA Y","ZAHAVI D","ZANER R","ZEKI S","ZIMMERMAN M","ZIZEK S"
"ABALO F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
